330.994,8.7119
331.995,8.7001
332.994,8.6886
333.995,8.6761
334.995,8.664
335.994,8.6524
336.995,8.6412
337.995,8.6287
338.994,8.6171
339.994,8.6056
340.994,8.5946
341.994,8.5825
342.994,8.5711
343.994,8.5603
344.994,8.5483
345.995,8.5362
346.994,8.5244
347.995,8.5143
348.995,8.5027
349.994,8.4913
350.994,8.4792
351.994,8.4684
352.995,8.4565
353.994,8.4449
354.994,8.4346
355.994,8.4233
356.994,8.4123
357.994,8.401
358.994,8.3896
359.995,8.3778
360.994,8.3667
361.994,8.3558
362.995,8.3445
363.994,8.3329
364.995,8.3222
365.994,8.3106
366.994,8.2995
367.995,8.2895
368.994,8.2775
369.994,8.2661
370.994,8.255
371.994,8.2436
372.995,8.2339
373.994,8.2228
374.994,8.2117
375.995,8.2001
376.994,8.1904
377.995,8.1795
378.994,8.1688
379.994,8.1582
380.994,8.1465
381.994,8.1363
382.995,8.1254
383.995,8.114
384.995,8.1039
385.995,8.092
386.994,8.0824
387.994,8.0714
388.994,8.061
389.994,8.0496
390.994,8.0383
391.994,8.0288
392.995,8.0173
393.995,8.0071
394.994,7.9966
395.994,7.987
396.995,7.9764
397.995,7.9653
398.995,7.9547
399.995,7.9451
400.995,7.9338
401.995,7.9244
402.994,7.9126
403.994,7.9031
404.994,7.8923
405.994,7.8823
406.994,7.8718
407.994,7.8622
408.994,7.8525
409.994,7.8406
410.995,7.8311
411.994,7.8208
412.995,7.8105
413.994,7.799
414.994,7.7898
415.994,7.7786
416.994,7.7682
417.995,7.7574
418.994,7.7468
419.994,7.7367
420.994,7.7267
421.995,7.7173
422.994,7.7083
423.994,7.6967
424.994,7.6868
425.994,7.6767
426.994,7.6662
427.994,7.6556
428.995,7.6449
429.994,7.634
430.994,7.6256
431.994,7.6155
432.995,7.6054
433.994,7.5952
434.994,7.5856
435.994,7.5771
436.994,7.5675
437.995,7.5578
438.994,7.5487
439.995,7.5391
440.995,7.5293
441.995,7.5205
442.994,7.5101
443.994,7.4993
444.994,7.4903
445.994,7.4805
446.994,7.4702
447.994,7.4603
448.995,7.4502
449.995,7.4406
450.995,7.4307
451.994,7.4216
452.994,7.4116
453.994,7.4017
454.995,7.3922
455.994,7.3827
456.994,7.3721
457.994,7.363
458.994,7.3531
459.995,7.3428
460.994,7.3337
461.994,7.3232
462.995,7.3144
463.994,7.3056
464.994,7.296
465.994,7.2855
466.994,7.2757
467.994,7.267
468.994,7.2572
469.994,7.2479
470.994,7.2378
471.994,7.2286
473.01,7.2182
473.994,7.2097
475.013,7.2001
475.994,7.1903
476.995,7.1823
478.022,7.1705
478.994,7.1631
480.01,7.1542
480.994,7.1442
481.994,7.1349
482.994,7.1254
483.995,7.1155
484.994,7.1069
485.994,7.0971
486.994,7.0874
487.995,7.0777
488.995,7.0685
489.995,7.0609
490.994,7.0519
491.994,7.0428
492.994,7.0331
493.995,7.0232
494.995,7.013
495.994,7.0051
496.994,6.9957
497.994,6.9853
498.994,6.9765
499.994,6.9676
500.994,6.9582
