0,13.6516
0.97,13.6374
1.912,13.7045
2.917,13.6888
3.912,13.6684
4.913,13.6511
5.913,13.6323
6.912,13.6135
7.912,13.5934
8.912,13.5737
9.913,13.5533
10.912,13.5339
11.912,13.5123
12.912,13.4907
13.912,13.4706
14.917,13.4477
15.912,13.4214
16.912,13.4051
17.912,13.3847
18.913,13.3632
19.913,13.3428
20.913,13.3216
21.912,13.3009
22.912,13.2804
23.913,13.2567
24.912,13.2381
25.913,13.2157
26.912,13.1953
27.912,13.1749
28.912,13.1543
29.912,13.133
30.912,13.1136
31.912,13.0933
32.913,13.0735
33.912,13.0534
34.912,13.0332
35.913,13.0119
36.912,12.9914
37.912,12.9719
38.912,12.9523
39.913,12.9327
40.912,12.9127
41.912,12.8927
42.913,12.8731
43.912,12.8537
44.918,12.8337
45.912,12.8153
46.912,12.7977
47.912,12.7779
48.913,12.7596
49.913,12.7411
50.912,12.7221
51.912,12.7038
52.912,12.6849
53.912,12.6663
54.912,12.6464
55.913,12.6285
56.913,12.6103
57.913,12.5925
58.913,12.574
59.912,12.5552
60.912,12.538
61.912,12.5198
62.912,12.5018
63.912,12.4846
64.912,12.4673
65.913,12.4496
66.913,12.4331
67.913,12.4145
68.918,12.3974
69.912,12.3785
70.913,12.3611
71.913,12.3451
72.912,12.3266
73.912,12.3098
74.917,12.2935
75.912,12.2757
76.912,12.2597
77.912,12.2424
78.912,12.2267
79.913,12.2105
80.913,12.1941
81.912,12.1776
82.912,12.1615
83.912,12.1434
84.913,12.1269
85.912,12.1122
86.917,12.0963
87.912,12.0796
88.912,12.0627
89.912,12.0477
90.913,12.033
91.913,12.0179
92.913,12.0025
93.912,11.9864
94.912,11.9706
95.912,11.9545
96.913,11.9385
97.912,11.9232
98.917,11.9074
99.912,11.8912
100.912,11.8758
101.913,11.8606
102.913,11.8456
103.913,11.831
104.913,11.817
105.912,11.8018
106.912,11.7865
107.913,11.7716
108.913,11.757
109.912,11.7421
110.912,11.7272
111.912,11.7114
112.912,11.6967
113.913,11.682
114.913,11.6668
115.913,11.6517
116.912,11.6385
117.912,11.6248
118.912,11.6096
119.912,11.5969
120.912,11.5825
121.913,11.5684
122.912,11.5541
123.912,11.5395
124.912,11.5258
125.913,11.512
126.913,11.4982
127.912,11.4844
128.912,11.4705
129.913,11.4566
130.912,11.4418
131.912,11.4281
132.913,11.4151
133.912,11.4
134.913,11.387
135.913,11.3735
136.912,11.361
137.912,11.347
138.913,11.3328
139.912,11.319
140.913,11.3056
141.912,11.2921
142.912,11.2774
143.912,11.2635
144.913,11.2506
145.912,11.2369
146.913,11.2237
147.912,11.2101
148.913,11.1973
149.913,11.1832
150.913,11.1706
151.913,11.1569
152.912,11.1437
153.913,11.131
154.913,11.1175
155.913,11.1049
156.912,11.0909
157.912,11.0798
158.912,11.0656
159.913,11.0538
160.913,11.0409
161.912,11.0279
162.912,11.0144
163.913,11.0024
164.917,10.991
165.912,10.9772
166.912,10.9657
167.912,10.9524
168.912,10.9391
169.912,10.9262
170.913,10.915
171.913,10.902
172.912,10.8899
173.912,10.8771
174.912,10.8648
175.912,10.8516
176.913,10.8395
177.912,10.8256
178.913,10.8135
179.912,10.8006
180.912,10.7888
181.912,10.7756
182.913,10.7638
183.913,10.7516
184.912,10.7397
185.912,10.7264
186.912,10.7136
187.913,10.7025
188.912,10.6899
189.913,10.6789
190.912,10.6671
191.912,10.6552
192.912,10.6435
193.912,10.6319
194.917,10.6204
195.912,10.607
196.911,10.5965
197.911,10.5846
198.911,10.5739
199.912,10.5623
200.911,10.5499
201.911,10.5377
202.911,10.5271
203.912,10.5148
204.911,10.5032
205.911,10.492
206.911,10.4804
207.911,10.469
208.912,10.4579
209.911,10.4457
210.912,10.4351
211.912,10.4237
212.911,10.4132
213.912,10.4024
214.912,10.3915
215.911,10.3801
216.912,10.3696
217.912,10.3584
218.912,10.3475
219.911,10.337
220.911,10.3257
221.911,10.3154
