0,12.9284
0.97,12.9241
1.902,12.9174
2.867,12.9066
3.837,12.8964
4.837,12.8852
5.838,12.8733
6.838,12.8627
7.837,12.8493
8.837,12.8377
9.837,12.8266
10.838,12.8141
11.838,12.8
12.838,12.7876
13.837,12.7745
14.837,12.7603
15.837,12.7465
16.837,12.7338
17.838,12.7197
18.837,12.706
19.837,12.6927
20.854,12.6781
21.837,12.6648
22.838,12.6504
23.838,12.6362
24.837,12.6231
25.837,12.6088
26.838,12.595
27.837,12.5806
28.837,12.5671
29.838,12.553
30.837,12.5396
31.838,12.527
32.837,12.5127
33.837,12.499
34.838,12.4852
35.837,12.4711
36.837,12.4565
37.837,12.4429
38.837,12.4293
39.837,12.4168
40.838,12.4036
41.837,12.3898
42.837,12.3752
43.838,12.3627
44.837,12.3491
45.837,12.3351
46.837,12.3223
47.838,12.3098
48.838,12.2963
49.837,12.2821
50.837,12.2681
51.838,12.2558
52.837,12.2426
53.838,12.2295
54.838,12.2166
55.838,12.2043
56.838,12.1908
57.837,12.1775
58.838,12.1656
59.837,12.1528
60.837,12.1401
61.838,12.127
62.837,12.115
63.837,12.1027
64.837,12.089
65.838,12.0764
66.838,12.0642
67.837,12.0526
68.837,12.0393
69.837,12.0265
70.838,12.0137
71.838,12.0025
72.837,11.9882
73.838,11.977
74.837,11.9647
75.837,11.9524
76.837,11.9403
77.838,11.9276
78.837,11.9156
79.838,11.9089
80.837,11.8987
81.838,11.8866
82.837,11.8747
83.838,11.861
84.837,11.8507
85.837,11.8397
86.837,11.8281
87.838,11.8161
88.838,11.8162
89.837,11.8072
90.838,11.7953
91.838,11.7838
92.837,11.7726
93.838,11.7613
94.837,11.7496
95.837,11.7385
96.838,11.7263
97.838,11.7154
98.837,11.7034
99.838,11.6924
100.837,11.6807
101.837,11.6696
102.838,11.659
103.837,11.6474
104.837,11.6356
105.837,11.6248
106.837,11.6133
107.838,11.6013
108.838,11.5902
109.837,11.5788
110.837,11.5671
111.837,11.556
112.837,11.5445
113.838,11.5341
114.837,11.5238
115.837,11.5116
116.838,11.5005
117.837,11.489
118.837,11.4777
119.838,11.466
120.838,11.4554
121.837,11.4444
122.837,11.4338
123.837,11.422
124.837,11.4111
125.838,11.4009
126.837,11.3902
127.837,11.3792
128.837,11.368
129.837,11.3568
130.837,11.3464
131.838,11.3342
132.837,11.3241
133.837,11.3138
134.837,11.3029
135.837,11.2921
136.837,11.2826
137.837,11.272
138.837,11.2606
139.838,11.252
140.837,11.2401
141.837,11.2292
142.838,11.2195
143.837,11.2099
144.837,11.1991
145.838,11.1884
146.837,11.1784
147.838,11.1683
148.838,11.1577
149.838,11.1466
150.837,11.1362
151.838,11.1278
152.837,11.1153
153.837,11.1055
154.838,11.0957
155.837,11.0856
156.837,11.0753
157.837,11.0645
158.838,11.0554
159.838,11.0451
160.837,11.0356
161.837,11.0246
162.837,11.0137
163.838,11.0042
164.837,10.9936
165.837,10.984
166.837,10.9738
167.837,10.9634
168.838,10.954
169.838,10.943
170.837,10.9334
171.837,10.9225
172.837,10.913
173.838,10.9035
174.837,10.8936
175.837,10.8842
176.837,10.8733
177.838,10.8629
178.838,10.8535
179.838,10.8435
180.837,10.8325
181.838,10.8223
182.837,10.8116
183.837,10.8029
184.838,10.7932
185.837,10.7837
186.838,10.7728
187.837,10.7633
188.837,10.7535
189.837,10.7435
190.837,10.7336
191.837,10.724
192.837,10.7139
193.837,10.705
194.838,10.6942
195.838,10.6853
196.837,10.6753
197.837,10.6652
198.838,10.6559
199.837,10.6475
200.838,10.638
201.837,10.6283
202.837,10.6191
203.837,10.6089
204.837,10.5987
205.837,10.5887
206.836,10.5798
207.837,10.5694
208.837,10.5598
209.836,10.5503
210.836,10.5403
211.836,10.5309
212.837,10.5219
213.836,10.5117
214.836,10.5025
215.837,10.4926
216.837,10.4838
217.836,10.4742
218.836,10.4644
219.836,10.4545
220.837,10.4462
221.837,10.4365
222.836,10.427
223.836,10.4172
224.837,10.4081
225.837,10.398
226.836,10.3882
227.836,10.3786
228.836,10.3698
229.836,10.3592
230.836,10.3466
231.836,10.3407
232.837,10.3304
233.836,10.3211
234.836,10.3119
235.837,10.3023
236.836,10.2939
237.836,10.2833
238.836,10.274
239.836,10.2636
240.837,10.2556
241.836,10.2464
242.836,10.237
243.836,10.2277
244.836,10.2189
245.836,10.2101
246.837,10.2011
247.836,10.1921
248.836,10.1826
249.837,10.174
250.836,10.1644
251.836,10.1541
252.837,10.1444
253.836,10.1353
254.836,10.1254
255.836,10.1146
256.837,10.1073
257.836,10.0983
258.836,10.0883
259.836,10.0796
260.836,10.0707
261.836,10.0601
262.836,10.0511
263.836,10.042
264.836,10.0328
265.836,10.0232
266.836,10.0137
267.836,10.005
268.837,9.9957
269.837,9.9865
270.837,9.9786
271.838,9.9687
272.837,9.9598
273.838,9.9515
274.838,9.9425
275.837,9.9336
276.837,9.9245
277.837,9.9158
278.837,9.9068
279.838,9.8986
280.837,9.8898
281.838,9.8808
282.837,9.8727
283.837,9.8641
284.838,9.8548
285.837,9.8465
286.838,9.8372
287.837,9.8292
288.837,9.8212
289.837,9.8123
290.837,9.8037
291.837,9.7938
292.837,9.7846
293.837,9.7759
294.838,9.7678
295.837,9.7588
296.838,9.7508
297.838,9.7427
298.838,9.7336
299.837,9.7247
300.837,9.716
301.837,9.7081
302.838,9.6999
303.837,9.6915
304.837,9.6824
305.838,9.6747
306.837,9.6659
307.837,9.6574
308.838,9.6484
309.837,9.6396
310.837,9.6303
311.837,9.6222
312.837,9.614
313.838,9.6045
314.838,9.5973
315.838,9.5886
316.837,9.5806
317.837,9.572
318.837,9.5639
319.837,9.5559
320.837,9.5474
321.838,9.5387
322.838,9.5308
323.837,9.523
324.837,9.5148
325.837,9.5065
326.837,9.498
327.838,9.4894
328.837,9.481
329.837,9.4725
330.837,9.4643
331.837,9.4553
332.837,9.4475
333.837,9.4395
334.837,9.4318
335.837,9.4222
336.838,9.4141
337.837,9.405
338.838,9.3966
339.837,9.3888
340.838,9.3801
341.838,9.3719
342.837,9.3637
343.837,9.3558
344.838,9.3475
345.837,9.3392
346.837,9.331
347.837,9.3229
348.837,9.3152
349.837,9.3073
350.838,9.2985
351.837,9.2907
352.837,9.2823
353.837,9.2746
354.837,9.267
355.838,9.258
356.837,9.2498
357.837,9.242
358.837,9.2338
359.837,9.226
360.837,9.2177
361.838,9.2104
362.837,9.2018
363.837,9.1936
364.838,9.1859
365.838,9.1775
366.838,9.1692
367.837,9.1612
368.837,9.1532
369.837,9.1457
370.837,9.1376
371.837,9.1286
372.837,9.1208
373.838,9.1131
374.838,9.105
375.837,9.0973
376.838,9.0892
377.837,9.0814
378.838,9.0732
379.838,9.0649
380.837,9.0568
381.837,9.0493
382.837,9.0411
383.838,9.0339
384.837,9.0256
385.837,9.018
386.838,9.01
387.837,9.0032
388.837,8.9956
389.837,8.988
390.838,8.9799
391.837,8.9721
392.837,8.9646
393.837,8.9575
394.837,8.9501
395.837,8.9432
396.838,8.9348
397.837,8.9272
398.837,8.9197
399.837,8.9118
400.838,8.9043
401.837,8.8975
402.837,8.889
403.838,8.8812
404.838,8.8739
405.837,8.8669
406.837,8.86
407.838,8.8508
408.837,8.8441
409.837,8.837
410.838,8.8291
411.838,8.8212
412.837,8.8143
413.837,8.8065
414.837,8.7991
415.837,8.7912
416.837,8.7835
417.837,8.776
418.837,8.7684
419.837,8.7608
420.837,8.7529
421.837,8.7457
422.837,8.7366
423.837,8.7285
424.837,8.7224
425.838,8.7137
426.838,8.7076
427.838,8.6999
428.837,8.692
429.837,8.6837
430.837,8.6765
431.837,8.6689
432.837,8.661
