Time,Object Name,Status,Value,Units,Alert ID,Priority
20.03.2023 9:45:39,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:39,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:41,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:41,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:45:41,TIC Gauge 1,11,4.7071e+00,59,0,0
20.03.2023 9:45:41,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:41,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:43,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:43,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:45:43,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:43,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:43,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:45,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:45,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:45:45,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:45,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:45,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:47,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:47,TIC Turbo Power,,8.2,,0,0
20.03.2023 9:45:47,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:47,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:47,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:49,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:49,TIC Turbo Power,,6.8,,0,0
20.03.2023 9:45:49,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:49,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:49,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:51,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:51,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:45:51,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:51,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:51,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:53,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:53,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:45:53,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:53,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:53,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:55,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:55,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:45:55,TIC Gauge 1,11,4.6837e+00,59,0,0
20.03.2023 9:45:55,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:55,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:57,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:57,TIC Turbo Power,,6.8,,0,0
20.03.2023 9:45:57,TIC Gauge 1,11,4.6544e+00,59,0,0
20.03.2023 9:45:57,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:57,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:45:59,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:45:59,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:45:59,TIC Turbo Power,,5.4,,0,0
20.03.2023 9:45:59,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:45:59,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:01,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:01,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:46:01,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:01,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:02,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:03,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:03,TIC Turbo Power,,8.2,,0,0
20.03.2023 9:46:03,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:04,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:04,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:05,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:05,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:46:05,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:06,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:06,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:07,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:07,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:46:08,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:08,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:08,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:09,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:10,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:46:10,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:10,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:10,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:12,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:12,TIC Turbo Power,,8.2,,0,0
20.03.2023 9:46:12,TIC Gauge 1,11,4.6613e+00,59,0,0
20.03.2023 9:46:12,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:12,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:14,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:14,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:14,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:46:14,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:14,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:16,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:16,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:46:16,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:16,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:16,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:18,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:18,TIC Turbo Power,,6.5,,0,0
20.03.2023 9:46:18,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:18,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:18,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:20,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:20,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:46:20,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:20,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:20,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:22,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:22,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:46:22,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:22,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:22,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:24,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:24,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:24,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:24,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:24,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:26,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:26,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:26,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:26,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:26,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:28,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:28,TIC Turbo Power,,6.3,,0,0
20.03.2023 9:46:28,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:28,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:28,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:30,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:30,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:46:30,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:30,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:30,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:32,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:32,TIC Turbo Power,,6.5,,0,0
20.03.2023 9:46:32,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:32,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:32,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:34,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:34,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:46:34,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:34,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:34,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:36,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:36,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:36,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:46:36,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:37,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:38,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:38,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:38,TIC Gauge 1,11,4.6349e+00,59,0,0
20.03.2023 9:46:39,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:39,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:40,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:40,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:46:40,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:46:41,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:41,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:42,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:43,TIC Turbo Power,,6.8,,0,0
20.03.2023 9:46:43,TIC Gauge 1,11,4.6290e+00,59,0,0
20.03.2023 9:46:43,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:43,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:45,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:45,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:45,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:45,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:45,TIC Gauge 1,11,4.6290e+00,59,0,0
20.03.2023 9:46:47,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:47,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:47,TIC Gauge 1,11,4.6290e+00,59,0,0
20.03.2023 9:46:47,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:47,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:49,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:49,TIC Turbo Power,,6.3,,0,0
20.03.2023 9:46:49,TIC Gauge 1,11,4.6183e+00,59,0,0
20.03.2023 9:46:49,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:49,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:51,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:51,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:51,TIC Turbo Power,,7.0,,0,0
20.03.2023 9:46:51,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:51,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:46:53,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:53,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:53,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:53,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:53,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:46:55,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:55,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:55,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:46:55,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:55,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:57,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:57,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:46:57,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:46:57,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:57,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:59,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:46:59,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:46:59,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:46:59,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:46:59,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:47:01,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:01,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:01,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:47:01,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:01,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:03,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:03,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:03,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:47:03,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:03,TIC Gauge 1,11,4.6085e+00,59,0,0
20.03.2023 9:47:05,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:05,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:47:05,TIC Gauge 1,11,4.5861e+00,59,0,0
20.03.2023 9:47:05,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:05,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:07,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:07,TIC Turbo Power,,6.8,,0,0
20.03.2023 9:47:07,TIC Gauge 1,11,4.5792e+00,59,0,0
20.03.2023 9:47:07,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:07,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:09,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:09,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:09,TIC Gauge 1,11,4.5861e+00,59,0,0
20.03.2023 9:47:09,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:09,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:11,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:11,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:11,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:11,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:11,TIC Gauge 1,11,4.5861e+00,59,0,0
20.03.2023 9:47:13,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:13,TIC Turbo Power,,7.0,,0,0
20.03.2023 9:47:13,TIC Gauge 1,11,4.5861e+00,59,0,0
20.03.2023 9:47:13,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:14,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:15,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:15,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:47:16,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:16,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:16,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:17,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:17,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:18,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:18,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:18,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:20,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:20,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:20,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:20,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:20,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:22,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:22,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:47:22,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:22,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:22,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:24,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:24,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:24,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:24,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:24,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:26,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:26,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:26,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:26,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:26,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:28,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:28,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:28,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:28,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:28,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:30,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:30,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:47:30,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:30,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:30,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:32,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:32,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:32,TIC Gauge 1,11,4.5597e+00,59,0,0
20.03.2023 9:47:32,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:32,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:34,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:34,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:34,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:34,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:34,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:36,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:36,TIC Turbo Power,,6.3,,0,0
20.03.2023 9:47:36,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:36,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:36,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:38,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:38,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:38,TIC Turbo Power,,6.8,,0,0
20.03.2023 9:47:38,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:38,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:40,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:40,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:40,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:40,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:40,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:42,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:42,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:42,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:42,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:42,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:44,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:44,TIC Turbo Power,,8.2,,0,0
20.03.2023 9:47:44,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:44,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:44,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:46,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:46,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:47:46,TIC Gauge 1,11,4.5333e+00,59,0,0
20.03.2023 9:47:46,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:47,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:48,TIC Gauge 1,11,4.5333e+00,59,0,0
20.03.2023 9:47:48,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:48,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:47:48,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:49,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:50,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:50,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:51,TIC Gauge 1,11,4.5333e+00,59,0,0
20.03.2023 9:47:51,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:51,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:52,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:52,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:52,TIC Turbo Power,,6.5,,0,0
20.03.2023 9:47:53,TIC Gauge 1,11,4.5333e+00,59,0,0
20.03.2023 9:47:53,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:55,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:55,TIC Turbo Power,,7.5,,0,0
20.03.2023 9:47:55,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:55,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:55,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:57,TIC Gauge 1,11,4.5402e+00,59,0,0
20.03.2023 9:47:57,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:57,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:57,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:57,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:47:59,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:47:59,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:47:59,TIC Gauge 1,11,4.5109e+00,59,0,0
20.03.2023 9:47:59,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:47:59,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:01,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:01,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:01,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:48:01,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:01,TIC Gauge 1,11,4.5363e+00,59,0,0
20.03.2023 9:48:03,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:03,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:03,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:48:03,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:03,TIC Gauge 1,11,4.5363e+00,59,0,0
20.03.2023 9:48:05,TIC Gauge 1,11,4.5363e+00,59,0,0
20.03.2023 9:48:05,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:05,TIC Turbo Power,,7.3,,0,0
20.03.2023 9:48:05,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:05,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:07,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:07,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:48:07,TIC Gauge 1,11,4.5363e+00,59,0,0
20.03.2023 9:48:07,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:07,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:09,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:09,TIC Turbo Power,,8.2,,0,0
20.03.2023 9:48:09,TIC Gauge 1,11,4.5070e+00,59,0,0
20.03.2023 9:48:09,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:09,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:11,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:11,TIC Turbo Power,,6.1,,0,0
20.03.2023 9:48:11,TIC Gauge 1,11,4.5070e+00,59,0,0
20.03.2023 9:48:11,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:11,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:13,TIC Turbo Speed,,1.6,,0,0
20.03.2023 9:48:13,TIC Turbo Power,,8.0,,0,0
20.03.2023 9:48:13,TIC Gauge 1,11,4.5070e+00,59,0,0
20.03.2023 9:48:13,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 9:48:13,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 9:48:15,TIC Gauge 1,11,4.5138e+00,59,0,0
20.03.2023 9:48:15,TIC Turbo Speed,,1.6,,0,0
